Year_Week,year,week,location,code,vegetable_type,price,origin_rain_sum_mean_mm,origin_temperature_mean_c
2018-w31,2018,w31,Kaluthara,323,PUMPKIN,124.0,31.5,30.42
2018-w32,2018,w32,Kaluthara,323,PUMPKIN,144.0,50.68,29.77
2018-w33,2018,w33,Kaluthara,323,PUMPKIN,136.0,23.48,30.04
2018-w34,2018,w34,Kaluthara,323,PUMPKIN,154.0,19.04,30.5
2018-w35,2018,w35,Kaluthara,323,PUMPKIN,164.0,11.4,31.02
2018-w36,2018,w36,Kaluthara,323,PUMPKIN,124.0,4.12,31.51
2018-w37,2018,w37,Kaluthara,323,PUMPKIN,128.0,24.62,31.17
2018-w38,2018,w38,Kaluthara,323,PUMPKIN,112.0,85.8,31.19
2018-w39,2018,w39,Kaluthara,323,PUMPKIN,76.0,86.94,31.29
2018-w40,2018,w40,Kaluthara,323,PUMPKIN,64.0,122.9,30.34
2018-w41,2018,w41,Kaluthara,323,PUMPKIN,66.0,49.18,30.67
2018-w42,2018,w42,Kaluthara,323,PUMPKIN,88.0,121.8,30.56
2018-w43,2018,w43,Kaluthara,323,PUMPKIN,84.0,66.22,30.92
2018-w44,2018,w44,Kaluthara,323,PUMPKIN,92.0,156.08,30.46
2018-w45,2018,w45,Kaluthara,323,PUMPKIN,108.0,29.7,30.41
2018-w46,2018,w46,Kaluthara,323,PUMPKIN,108.0,69.26,30.88
2018-w47,2018,w47,Kaluthara,323,PUMPKIN,132.0,57.0,30.81
2018-w48,2018,w48,Kaluthara,323,PUMPKIN,108.0,34.64,31.08
2018-w49,2018,w49,Kaluthara,323,PUMPKIN,108.0,8.98,29.75
2018-w50,2018,w50,Kaluthara,323,PUMPKIN,96.0,4.16,29.61
2018-w51,2018,w51,Kaluthara,323,PUMPKIN,66.0,41.28,30.25
2018-w52,2018,w52,Kaluthara,323,PUMPKIN,74.0,4.68,30.25
2018-w1,2018,w1,Kaluthara,326,SNAKE GOURD,166.0,9.88,28.07
2018-w2,2018,w2,Kaluthara,326,SNAKE GOURD,144.0,14.28,29.75
2018-w3,2018,w3,Kaluthara,326,SNAKE GOURD,124.0,0.72,28.95
2018-w4,2018,w4,Kaluthara,326,SNAKE GOURD,136.0,15.92,30.49
2018-w5,2018,w5,Kaluthara,326,SNAKE GOURD,124.0,25.16,30.89
2018-w6,2018,w6,Kaluthara,326,SNAKE GOURD,124.0,11.96,31.2
2018-w7,2018,w7,Kaluthara,326,SNAKE GOURD,124.0,8.46,30.45
2018-w8,2018,w8,Kaluthara,326,SNAKE GOURD,112.0,58.98,31.62
2018-w9,2018,w9,Kaluthara,326,SNAKE GOURD,112.0,47.16,31.53
2018-w10,2018,w10,Kaluthara,326,SNAKE GOURD,96.0,61.12,31.17
2018-w11,2018,w11,Kaluthara,326,SNAKE GOURD,92.0,24.5,32.63
2018-w12,2018,w12,Kaluthara,326,SNAKE GOURD,92.0,26.06,32.12
2018-w13,2018,w13,Kaluthara,326,SNAKE GOURD,92.0,20.86,32.59
2018-w14,2018,w14,Kaluthara,326,SNAKE GOURD,88.0,101.96,31.9
2018-w15,2018,w15,Kaluthara,326,SNAKE GOURD,92.0,70.76,32.13
2018-w16,2018,w16,Kaluthara,326,SNAKE GOURD,108.0,33.82,32.97
2018-w17,2018,w17,Kaluthara,326,SNAKE GOURD,108.0,48.72,32.91
2018-w18,2018,w18,Kaluthara,326,SNAKE GOURD,136.67,101.06,31.36
2018-w19,2018,w19,Kaluthara,326,SNAKE GOURD,134.0,136.92,31.41
2018-w20,2018,w20,Kaluthara,326,SNAKE GOURD,134.0,194.26,30.75
2018-w21,2018,w21,Kaluthara,326,SNAKE GOURD,126.0,106.76,31.26
2018-w22,2018,w22,Kaluthara,326,SNAKE GOURD,144.0,149.0,30.89
2018-w23,2018,w23,Kaluthara,326,SNAKE GOURD,146.0,51.02,31.19
2018-w24,2018,w24,Kaluthara,326,SNAKE GOURD,154.0,80.64,30.85
2018-w25,2018,w25,Kaluthara,326,SNAKE GOURD,144.0,75.12,30.6
2018-w26,2018,w26,Kaluthara,326,SNAKE GOURD,144.0,55.84,31.37
2018-w27,2018,w27,Kaluthara,326,SNAKE GOURD,144.0,65.02,30.29
2018-w28,2018,w28,Kaluthara,326,SNAKE GOURD,144.0,46.3,30.64
2018-w29,2018,w29,Kaluthara,326,SNAKE GOURD,136.0,14.44,30.99
2018-w30,2018,w30,Kaluthara,326,SNAKE GOURD,144.0,53.74,30.36
2018-w31,2018,w31,Kaluthara,326,SNAKE GOURD,134.0,31.5,30.42
2018-w32,2018,w32,Kaluthara,326,SNAKE GOURD,152.0,50.68,29.77
2018-w33,2018,w33,Kaluthara,326,SNAKE GOURD,146.0,23.48,30.04
2018-w34,2018,w34,Kaluthara,326,SNAKE GOURD,144.0,19.04,30.5
2018-w35,2018,w35,Kaluthara,326,SNAKE GOURD,148.0,11.4,31.02
2018-w36,2018,w36,Kaluthara,326,SNAKE GOURD,126.0,4.12,31.51
2018-w37,2018,w37,Kaluthara,326,SNAKE GOURD,134.0,24.62,31.17
2018-w38,2018,w38,Kaluthara,326,SNAKE GOURD,124.0,85.8,31.19
2018-w39,2018,w39,Kaluthara,326,SNAKE GOURD,108.0,86.94,31.29
2018-w40,2018,w40,Kaluthara,326,SNAKE GOURD,134.0,122.9,30.34
2018-w41,2018,w41,Kaluthara,326,SNAKE GOURD,156.0,49.18,30.67
2018-w42,2018,w42,Kaluthara,326,SNAKE GOURD,150.0,121.8,30.56
2018-w43,2018,w43,Kaluthara,326,SNAKE GOURD,170.0,66.22,30.92
2018-w44,2018,w44,Kaluthara,326,SNAKE GOURD,172.0,156.08,30.46
2018-w45,2018,w45,Kaluthara,326,SNAKE GOURD,176.0,29.7,30.41
2018-w46,2018,w46,Kaluthara,326,SNAKE GOURD,176.0,69.26,30.88
2018-w47,2018,w47,Kaluthara,326,SNAKE GOURD,164.0,57.0,30.81
2018-w48,2018,w48,Kaluthara,326,SNAKE GOURD,176.0,34.64,31.08
2018-w49,2018,w49,Kaluthara,326,SNAKE GOURD,128.0,8.98,29.75
2018-w50,2018,w50,Kaluthara,326,SNAKE GOURD,128.0,4.16,29.61
2018-w51,2018,w51,Kaluthara,326,SNAKE GOURD,128.0,41.28,30.25
2018-w52,2018,w52,Kaluthara,326,SNAKE GOURD,144.0,4.68,30.25
2018-w1,2018,w1,Kaluthara,309,TOMATOES,208.0,14.85,17.53
2018-w2,2018,w2,Kaluthara,309,TOMATOES,124.0,19.35,18.42
2018-w3,2018,w3,Kaluthara,309,TOMATOES,108.0,5.35,18.61
2018-w4,2018,w4,Kaluthara,309,TOMATOES,92.0,49.45,19.63
2018-w5,2018,w5,Kaluthara,309,TOMATOES,108.0,21.1,19.99
2018-w6,2018,w6,Kaluthara,309,TOMATOES,108.0,18.6,19.8
2018-w7,2018,w7,Kaluthara,309,TOMATOES,108.0,6.8,19.08
2018-w8,2018,w8,Kaluthara,309,TOMATOES,92.0,109.4,20.5
2018-w9,2018,w9,Kaluthara,309,TOMATOES,108.0,32.35,20.98
2018-w10,2018,w10,Kaluthara,309,TOMATOES,108.0,53.05,20.02
2018-w11,2018,w11,Kaluthara,309,TOMATOES,92.0,16.6,21.78
2018-w12,2018,w12,Kaluthara,309,TOMATOES,88.0,17.4,20.81
2018-w13,2018,w13,Kaluthara,309,TOMATOES,108.0,8.95,21.84
2018-w14,2018,w14,Kaluthara,309,TOMATOES,112.0,53.55,21.54
2018-w15,2018,w15,Kaluthara,309,TOMATOES,74.0,22.75,21.9
2018-w16,2018,w16,Kaluthara,309,TOMATOES,114.0,14.1,22.1
2018-w17,2018,w17,Kaluthara,309,TOMATOES,88.0,6.2,23.2
2018-w18,2018,w18,Kaluthara,309,TOMATOES,76.67,64.55,22.3
2018-w19,2018,w19,Kaluthara,309,TOMATOES,146.0,74.3,22.21
2018-w20,2018,w20,Kaluthara,309,TOMATOES,134.0,69.25,21.3
2018-w21,2018,w21,Kaluthara,309,TOMATOES,156.0,71.35,20.96
2018-w22,2018,w22,Kaluthara,309,TOMATOES,232.0,51.75,21.7
2018-w23,2018,w23,Kaluthara,309,TOMATOES,208.0,65.85,20.18
2018-w24,2018,w24,Kaluthara,309,TOMATOES,208.0,36.85,20.48
2018-w25,2018,w25,Kaluthara,309,TOMATOES,294.0,52.1,20.04
2018-w26,2018,w26,Kaluthara,309,TOMATOES,308.0,19.8,20.84
2018-w27,2018,w27,Kaluthara,309,TOMATOES,288.0,50.7,19.36
2018-w28,2018,w28,Kaluthara,309,TOMATOES,220.0,64.05,19.12
2018-w29,2018,w29,Kaluthara,309,TOMATOES,228.0,18.7,20.54
2018-w30,2018,w30,Kaluthara,309,TOMATOES,192.0,26.4,20.92
2018-w31,2018,w31,Kaluthara,309,TOMATOES,136.0,24.7,19.38
2018-w32,2018,w32,Kaluthara,309,TOMATOES,112.0,109.75,19.3
2018-w33,2018,w33,Kaluthara,309,TOMATOES,88.0,60.35,19.52
2018-w34,2018,w34,Kaluthara,309,TOMATOES,92.0,6.0,21.42
2018-w35,2018,w35,Kaluthara,309,TOMATOES,108.0,3.35,20.38
2018-w36,2018,w36,Kaluthara,309,TOMATOES,92.0,17.5,21.74
2018-w37,2018,w37,Kaluthara,309,TOMATOES,92.0,17.9,20.94
2018-w38,2018,w38,Kaluthara,309,TOMATOES,66.0,110.5,21.54
2018-w39,2018,w39,Kaluthara,309,TOMATOES,64.0,189.35,21.98
2018-w40,2018,w40,Kaluthara,309,TOMATOES,88.0,173.1,21.58
2018-w41,2018,w41,Kaluthara,309,TOMATOES,94.0,55.2,20.8
2018-w42,2018,w42,Kaluthara,309,TOMATOES,140.0,139.8,21.16
2018-w43,2018,w43,Kaluthara,309,TOMATOES,170.0,120.2,20.91
2018-w44,2018,w44,Kaluthara,309,TOMATOES,250.0,229.15,20.92
2018-w45,2018,w45,Kaluthara,309,TOMATOES,333.33,25.4,19.38
2018-w46,2018,w46,Kaluthara,309,TOMATOES,392.0,110.3,21.01
2018-w47,2018,w47,Kaluthara,309,TOMATOES,420.0,73.5,20.84
2018-w48,2018,w48,Kaluthara,309,TOMATOES,420.0,53.7,20.18
2018-w49,2018,w49,Kaluthara,309,TOMATOES,280.0,31.25,19.36
2018-w50,2018,w50,Kaluthara,309,TOMATOES,388.0,10.3,19.24
2018-w51,2018,w51,Kaluthara,309,TOMATOES,352.0,86.0,20.13
2018-w52,2018,w52,Kaluthara,309,TOMATOES,348.0,13.2,18.04
2018-w1,2018,w1,Kandy,330,ASH PLANTAINS,132.0,5.97,25.38
2018-w2,2018,w2,Kandy,330,ASH PLANTAINS,132.0,16.27,25.95
2018-w3,2018,w3,Kandy,330,ASH PLANTAINS,132.0,0.23,25.68
2018-w4,2018,w4,Kandy,330,ASH PLANTAINS,132.0,7.43,26.63
2018-w5,2018,w5,Kandy,330,ASH PLANTAINS,132.0,8.97,27.59
2018-w6,2018,w6,Kandy,330,ASH PLANTAINS,132.0,4.97,28.24
2018-w7,2018,w7,Kandy,330,ASH PLANTAINS,132.0,0.63,26.41
2018-w8,2018,w8,Kandy,330,ASH PLANTAINS,132.0,15.77,28.55
2018-w9,2018,w9,Kandy,330,ASH PLANTAINS,112.0,16.47,29.72
2018-w10,2018,w10,Kandy,330,ASH PLANTAINS,112.0,31.53,29.04
2018-w11,2018,w11,Kandy,330,ASH PLANTAINS,112.0,54.83,31.0
2018-w12,2018,w12,Kandy,330,ASH PLANTAINS,108.0,20.93,30.84
2018-w13,2018,w13,Kandy,330,ASH PLANTAINS,108.0,20.47,31.07
2018-w14,2018,w14,Kandy,330,ASH PLANTAINS,108.0,52.9,30.56
2018-w15,2018,w15,Kandy,330,ASH PLANTAINS,108.0,42.17,31.18
2018-w16,2018,w16,Kandy,330,ASH PLANTAINS,108.0,34.5,31.59
2018-w17,2018,w17,Kandy,330,ASH PLANTAINS,108.0,27.2,31.68
2018-w18,2018,w18,Kandy,330,ASH PLANTAINS,108.0,63.2,30.49
2018-w19,2018,w19,Kandy,330,ASH PLANTAINS,108.0,79.7,29.93
2018-w20,2018,w20,Kandy,330,ASH PLANTAINS,108.0,52.73,28.49
2018-w21,2018,w21,Kandy,330,ASH PLANTAINS,108.0,57.13,28.31
2018-w22,2018,w22,Kandy,330,ASH PLANTAINS,108.0,37.63,28.09
2018-w23,2018,w23,Kandy,330,ASH PLANTAINS,108.0,51.0,27.79
2018-w24,2018,w24,Kandy,330,ASH PLANTAINS,92.0,34.93,27.48
2018-w25,2018,w25,Kandy,330,ASH PLANTAINS,112.0,41.87,27.51
2018-w26,2018,w26,Kandy,330,ASH PLANTAINS,112.0,21.97,28.5
2018-w27,2018,w27,Kandy,330,ASH PLANTAINS,108.0,49.6,27.01
2018-w28,2018,w28,Kandy,330,ASH PLANTAINS,108.0,39.03,27.57
2018-w29,2018,w29,Kandy,330,ASH PLANTAINS,108.0,16.9,28.03
2018-w30,2018,w30,Kandy,330,ASH PLANTAINS,108.0,28.97,27.46
2018-w31,2018,w31,Kandy,330,ASH PLANTAINS,108.0,34.37,27.1
2018-w32,2018,w32,Kandy,330,ASH PLANTAINS,108.0,82.3,26.6
2018-w33,2018,w33,Kandy,330,ASH PLANTAINS,108.0,36.37,27.11
2018-w34,2018,w34,Kandy,330,ASH PLANTAINS,108.0,9.6,28.42
2018-w35,2018,w35,Kandy,330,ASH PLANTAINS,108.0,4.47,27.53
2018-w36,2018,w36,Kandy,330,ASH PLANTAINS,108.0,7.2,28.89
2018-w37,2018,w37,Kandy,330,ASH PLANTAINS,108.0,31.7,28.24
2018-w38,2018,w38,Kandy,330,ASH PLANTAINS,108.0,69.13,29.09
2018-w39,2018,w39,Kandy,330,ASH PLANTAINS,108.0,243.7,29.86
2018-w40,2018,w40,Kandy,330,ASH PLANTAINS,108.0,180.67,29.14
2018-w41,2018,w41,Kandy,330,ASH PLANTAINS,112.0,55.1,28.71
2018-w42,2018,w42,Kandy,330,ASH PLANTAINS,112.0,128.93,28.94
2018-w43,2018,w43,Kandy,330,ASH PLANTAINS,112.0,127.27,28.6
2018-w44,2018,w44,Kandy,330,ASH PLANTAINS,128.0,212.1,28.71
2018-w45,2018,w45,Kandy,330,ASH PLANTAINS,128.0,8.37,27.97
2018-w46,2018,w46,Kandy,330,ASH PLANTAINS,128.0,79.87,29.21
2018-w47,2018,w47,Kandy,330,ASH PLANTAINS,128.0,60.37,28.63
2018-w48,2018,w48,Kandy,330,ASH PLANTAINS,112.0,36.9,28.2
2018-w49,2018,w49,Kandy,330,ASH PLANTAINS,112.0,4.03,27.27
2018-w50,2018,w50,Kandy,330,ASH PLANTAINS,112.0,8.23,27.25
2018-w51,2018,w51,Kandy,330,ASH PLANTAINS,112.0,41.23,28.43
2018-w52,2018,w52,Kandy,330,ASH PLANTAINS,108.0,1.23,26.06
2018-w1,2018,w1,Kandy,305,BEETROOT,188.0,10.1,19.24
2018-w2,2018,w2,Kandy,305,BEETROOT,172.0,16.8,20.22
2018-w3,2018,w3,Kandy,305,BEETROOT,124.0,2.72,20.3
2018-w4,2018,w4,Kandy,305,BEETROOT,124.0,33.65,21.42
2018-w5,2018,w5,Kandy,305,BEETROOT,108.0,27.3,21.92
2018-w6,2018,w6,Kandy,305,BEETROOT,88.0,13.98,21.79
2018-w7,2018,w7,Kandy,305,BEETROOT,88.0,5.35,20.88
2018-w8,2018,w8,Kandy,305,BEETROOT,76.0,80.38,22.52
2018-w9,2018,w9,Kandy,305,BEETROOT,64.0,33.7,22.94
2018-w10,2018,w10,Kandy,305,BEETROOT,64.0,45.72,22.37
2018-w11,2018,w11,Kandy,305,BEETROOT,64.0,54.55,23.82
2018-w12,2018,w12,Kandy,305,BEETROOT,64.0,22.35,23.08
2018-w13,2018,w13,Kandy,305,BEETROOT,64.0,19.62,23.76
2018-w14,2018,w14,Kandy,305,BEETROOT,56.0,61.02,23.64
2018-w15,2018,w15,Kandy,305,BEETROOT,70.0,33.65,24.12
2018-w16,2018,w16,Kandy,305,BEETROOT,70.0,35.48,24.14
2018-w17,2018,w17,Kandy,305,BEETROOT,70.0,23.22,24.91
2018-w18,2018,w18,Kandy,305,BEETROOT,76.0,70.82,24.13
2018-w19,2018,w19,Kandy,305,BEETROOT,76.0,80.5,23.84
2018-w20,2018,w20,Kandy,305,BEETROOT,76.0,78.2,22.98
2018-w21,2018,w21,Kandy,305,BEETROOT,108.0,93.8,22.47
2018-w22,2018,w22,Kandy,305,BEETROOT,148.0,70.38,22.96
2018-w23,2018,w23,Kandy,305,BEETROOT,132.0,98.45,21.75
2018-w24,2018,w24,Kandy,305,BEETROOT,192.0,54.4,21.89
2018-w25,2018,w25,Kandy,305,BEETROOT,192.0,71.25,21.64
2018-w26,2018,w26,Kandy,305,BEETROOT,192.0,25.05,22.5
2018-w27,2018,w27,Kandy,305,BEETROOT,192.0,94.12,20.93
2018-w28,2018,w28,Kandy,305,BEETROOT,172.0,97.8,20.97
2018-w29,2018,w29,Kandy,305,BEETROOT,168.0,40.75,21.95
2018-w30,2018,w30,Kandy,305,BEETROOT,168.0,39.98,21.97
2018-w31,2018,w31,Kandy,305,BEETROOT,180.0,57.7,20.91
2018-w32,2018,w32,Kandy,305,BEETROOT,128.0,169.08,20.54
2018-w33,2018,w33,Kandy,305,BEETROOT,128.0,92.35,20.99
2018-w34,2018,w34,Kandy,305,BEETROOT,108.0,14.45,22.63
2018-w35,2018,w35,Kandy,305,BEETROOT,88.0,7.1,21.51
2018-w36,2018,w36,Kandy,305,BEETROOT,88.0,25.02,22.82
2018-w37,2018,w37,Kandy,305,BEETROOT,88.0,42.5,22.15
2018-w38,2018,w38,Kandy,305,BEETROOT,88.0,98.4,23.04
2018-w39,2018,w39,Kandy,305,BEETROOT,88.0,221.9,23.72
2018-w40,2018,w40,Kandy,305,BEETROOT,92.0,185.1,23.27
2018-w41,2018,w41,Kandy,305,BEETROOT,92.0,56.97,22.45
2018-w42,2018,w42,Kandy,305,BEETROOT,128.0,132.95,22.92
2018-w43,2018,w43,Kandy,305,BEETROOT,128.0,125.65,22.59
2018-w44,2018,w44,Kandy,305,BEETROOT,132.0,220.52,22.88
2018-w45,2018,w45,Kandy,305,BEETROOT,152.0,22.35,21.21
2018-w46,2018,w46,Kandy,305,BEETROOT,152.0,125.38,22.82
2018-w47,2018,w47,Kandy,305,BEETROOT,168.0,71.95,22.65
2018-w48,2018,w48,Kandy,305,BEETROOT,188.0,61.02,22.1
2018-w49,2018,w49,Kandy,305,BEETROOT,188.0,18.35,21.01
2018-w50,2018,w50,Kandy,305,BEETROOT,188.0,9.78,20.93
2018-w51,2018,w51,Kandy,305,BEETROOT,188.0,82.98,22.01
2018-w52,2018,w52,Kandy,305,BEETROOT,188.0,6.85,19.85
2018-w1,2018,w1,Kandy,321,BRINJALS,232.0,5.97,25.38
2018-w2,2018,w2,Kandy,321,BRINJALS,168.0,16.27,25.95
2018-w3,2018,w3,Kandy,321,BRINJALS,128.0,0.23,25.68
2018-w4,2018,w4,Kandy,321,BRINJALS,88.0,7.43,26.63
2018-w5,2018,w5,Kandy,321,BRINJALS,88.0,8.97,27.59
2018-w6,2018,w6,Kandy,321,BRINJALS,72.0,4.97,28.24
2018-w7,2018,w7,Kandy,321,BRINJALS,72.0,0.63,26.41
2018-w8,2018,w8,Kandy,321,BRINJALS,88.0,15.77,28.55
2018-w9,2018,w9,Kandy,321,BRINJALS,112.0,16.47,29.72
2018-w10,2018,w10,Kandy,321,BRINJALS,112.0,31.53,29.04
2018-w11,2018,w11,Kandy,321,BRINJALS,90.0,54.83,31.0
2018-w12,2018,w12,Kandy,321,BRINJALS,96.0,20.93,30.84
2018-w13,2018,w13,Kandy,321,BRINJALS,84.0,20.47,31.07
2018-w14,2018,w14,Kandy,321,BRINJALS,84.0,52.9,30.56
2018-w15,2018,w15,Kandy,321,BRINJALS,96.0,42.17,31.18
2018-w16,2018,w16,Kandy,321,BRINJALS,96.0,34.5,31.59
2018-w17,2018,w17,Kandy,321,BRINJALS,88.0,27.2,31.68
2018-w18,2018,w18,Kandy,321,BRINJALS,92.0,63.2,30.49
2018-w19,2018,w19,Kandy,321,BRINJALS,88.0,79.7,29.93
2018-w20,2018,w20,Kandy,321,BRINJALS,88.0,52.73,28.49
2018-w21,2018,w21,Kandy,321,BRINJALS,88.0,57.13,28.31
2018-w22,2018,w22,Kandy,321,BRINJALS,112.0,37.63,28.09
2018-w23,2018,w23,Kandy,321,BRINJALS,128.0,51.0,27.79
2018-w24,2018,w24,Kandy,321,BRINJALS,168.0,34.93,27.48
2018-w25,2018,w25,Kandy,321,BRINJALS,192.0,41.87,27.51
2018-w26,2018,w26,Kandy,321,BRINJALS,168.0,21.97,28.5
2018-w27,2018,w27,Kandy,321,BRINJALS,92.0,49.6,27.01
2018-w28,2018,w28,Kandy,321,BRINJALS,88.0,39.03,27.57
2018-w29,2018,w29,Kandy,321,BRINJALS,88.0,16.9,28.03
2018-w30,2018,w30,Kandy,321,BRINJALS,88.0,28.97,27.46
2018-w31,2018,w31,Kandy,321,BRINJALS,112.0,34.37,27.1
2018-w32,2018,w32,Kandy,321,BRINJALS,108.0,82.3,26.6
2018-w33,2018,w33,Kandy,321,BRINJALS,128.0,36.37,27.11
2018-w34,2018,w34,Kandy,321,BRINJALS,148.0,9.6,28.42
2018-w35,2018,w35,Kandy,321,BRINJALS,148.0,4.47,27.53
2018-w36,2018,w36,Kandy,321,BRINJALS,148.0,7.2,28.89
2018-w37,2018,w37,Kandy,321,BRINJALS,148.0,31.7,28.24
2018-w38,2018,w38,Kandy,321,BRINJALS,132.0,69.13,29.09
2018-w39,2018,w39,Kandy,321,BRINJALS,132.0,243.7,29.86
2018-w40,2018,w40,Kandy,321,BRINJALS,108.0,180.67,29.14
2018-w41,2018,w41,Kandy,321,BRINJALS,76.0,55.1,28.71
2018-w42,2018,w42,Kandy,321,BRINJALS,112.0,128.93,28.94
2018-w43,2018,w43,Kandy,321,BRINJALS,132.0,127.27,28.6
2018-w44,2018,w44,Kandy,321,BRINJALS,132.0,212.1,28.71
2018-w45,2018,w45,Kandy,321,BRINJALS,168.0,8.37,27.97
2018-w46,2018,w46,Kandy,321,BRINJALS,152.0,79.87,29.21
2018-w47,2018,w47,Kandy,321,BRINJALS,152.0,60.37,28.63
2018-w48,2018,w48,Kandy,321,BRINJALS,148.0,36.9,28.2
2018-w49,2018,w49,Kandy,321,BRINJALS,148.0,4.03,27.27
2018-w50,2018,w50,Kandy,321,BRINJALS,148.0,8.23,27.25
2018-w51,2018,w51,Kandy,321,BRINJALS,148.0,41.23,28.43
2018-w52,2018,w52,Kandy,321,BRINJALS,132.0,1.23,26.06
2018-w1,2018,w1,Kandy,308,CABBAGE,90.0,10.1,19.24
2018-w2,2018,w2,Kandy,308,CABBAGE,84.0,16.8,20.22
2018-w3,2018,w3,Kandy,308,CABBAGE,84.0,2.72,20.3
2018-w4,2018,w4,Kandy,308,CABBAGE,64.0,33.65,21.42
2018-w5,2018,w5,Kandy,308,CABBAGE,90.0,27.3,21.92
2018-w6,2018,w6,Kandy,308,CABBAGE,68.0,13.98,21.79
2018-w7,2018,w7,Kandy,308,CABBAGE,72.0,5.35,20.88
2018-w8,2018,w8,Kandy,308,CABBAGE,72.0,80.38,22.52
2018-w9,2018,w9,Kandy,308,CABBAGE,64.0,33.7,22.94
2018-w10,2018,w10,Kandy,308,CABBAGE,64.0,45.72,22.37
2018-w11,2018,w11,Kandy,308,CABBAGE,64.0,54.55,23.82
2018-w12,2018,w12,Kandy,308,CABBAGE,64.0,22.35,23.08
2018-w13,2018,w13,Kandy,308,CABBAGE,64.0,19.62,23.76
2018-w14,2018,w14,Kandy,308,CABBAGE,56.0,61.02,23.64
2018-w15,2018,w15,Kandy,308,CABBAGE,56.0,33.65,24.12
2018-w16,2018,w16,Kandy,308,CABBAGE,56.0,35.48,24.14
2018-w17,2018,w17,Kandy,308,CABBAGE,56.0,23.22,24.91
2018-w18,2018,w18,Kandy,308,CABBAGE,76.0,70.82,24.13
2018-w19,2018,w19,Kandy,308,CABBAGE,72.0,80.5,23.84
2018-w20,2018,w20,Kandy,308,CABBAGE,72.0,78.2,22.98
2018-w21,2018,w21,Kandy,308,CABBAGE,88.0,93.8,22.47
2018-w22,2018,w22,Kandy,308,CABBAGE,88.0,70.38,22.96
2018-w23,2018,w23,Kandy,308,CABBAGE,88.0,98.45,21.75
2018-w24,2018,w24,Kandy,308,CABBAGE,112.0,54.4,21.89
2018-w25,2018,w25,Kandy,308,CABBAGE,132.0,71.25,21.64
2018-w26,2018,w26,Kandy,308,CABBAGE,152.0,25.05,22.5
2018-w27,2018,w27,Kandy,308,CABBAGE,188.0,94.12,20.93
2018-w28,2018,w28,Kandy,308,CABBAGE,172.0,97.8,20.97
2018-w29,2018,w29,Kandy,308,CABBAGE,192.0,40.75,21.95
2018-w30,2018,w30,Kandy,308,CABBAGE,188.0,39.98,21.97
2018-w31,2018,w31,Kandy,308,CABBAGE,216.0,57.7,20.91
2018-w32,2018,w32,Kandy,308,CABBAGE,152.0,169.08,20.54
2018-w33,2018,w33,Kandy,308,CABBAGE,152.0,92.35,20.99
2018-w34,2018,w34,Kandy,308,CABBAGE,132.0,14.45,22.63
2018-w35,2018,w35,Kandy,308,CABBAGE,132.0,7.1,21.51
2018-w36,2018,w36,Kandy,308,CABBAGE,152.0,25.02,22.82
2018-w37,2018,w37,Kandy,308,CABBAGE,152.0,42.5,22.15
2018-w38,2018,w38,Kandy,308,CABBAGE,112.0,98.4,23.04
2018-w39,2018,w39,Kandy,308,CABBAGE,112.0,221.9,23.72
2018-w40,2018,w40,Kandy,308,CABBAGE,92.0,185.1,23.27
2018-w41,2018,w41,Kandy,308,CABBAGE,68.0,56.97,22.45
2018-w42,2018,w42,Kandy,308,CABBAGE,92.0,132.95,22.92
2018-w43,2018,w43,Kandy,308,CABBAGE,92.0,125.65,22.59
2018-w44,2018,w44,Kandy,308,CABBAGE,112.0,220.52,22.88
2018-w45,2018,w45,Kandy,308,CABBAGE,128.0,22.35,21.21
2018-w46,2018,w46,Kandy,308,CABBAGE,128.0,125.38,22.82
2018-w47,2018,w47,Kandy,308,CABBAGE,152.0,71.95,22.65
2018-w48,2018,w48,Kandy,308,CABBAGE,152.0,61.02,22.1
2018-w49,2018,w49,Kandy,308,CABBAGE,152.0,18.35,21.01
2018-w50,2018,w50,Kandy,308,CABBAGE,152.0,9.78,20.93
2018-w51,2018,w51,Kandy,308,CABBAGE,152.0,82.98,22.01
2018-w52,2018,w52,Kandy,308,CABBAGE,148.0,6.85,19.85
2018-w1,2018,w1,Kandy,303,CARROT,152.0,10.1,19.24
2018-w2,2018,w2,Kandy,303,CARROT,148.0,16.8,20.22
2018-w3,2018,w3,Kandy,303,CARROT,148.0,2.72,20.3
2018-w4,2018,w4,Kandy,303,CARROT,108.0,33.65,21.42
2018-w5,2018,w5,Kandy,303,CARROT,112.0,27.3,21.92
2018-w6,2018,w6,Kandy,303,CARROT,112.0,13.98,21.79
2018-w7,2018,w7,Kandy,303,CARROT,128.0,5.35,20.88
2018-w8,2018,w8,Kandy,303,CARROT,112.0,80.38,22.52
2018-w9,2018,w9,Kandy,303,CARROT,112.0,33.7,22.94
2018-w10,2018,w10,Kandy,303,CARROT,92.0,45.72,22.37
2018-w11,2018,w11,Kandy,303,CARROT,112.0,54.55,23.82
2018-w12,2018,w12,Kandy,303,CARROT,112.0,22.35,23.08
2018-w13,2018,w13,Kandy,303,CARROT,112.0,19.62,23.76
2018-w14,2018,w14,Kandy,303,CARROT,152.0,61.02,23.64
2018-w15,2018,w15,Kandy,303,CARROT,148.0,33.65,24.12
2018-w16,2018,w16,Kandy,303,CARROT,152.0,35.48,24.14
2018-w17,2018,w17,Kandy,303,CARROT,152.0,23.22,24.91
