Year_Week,year,week,retail_market,code,vegetable_type,no_of_holidays,vegetable_zone,seasonality,lanka_auto_diesel_price,mean_apparent_temperature,rain_sum,usd_exchange_rate,mean_farmer_price,retail_price
2019-w12,2019,w12,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,31.67,1.72,177.33,46.67,110.0
2019-w13,2019,w13,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,32.52,0.1,174.96,45.0,105.0
2019-w35,2019,w35,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.19,5.0,179.99,60.0,108.0
2019-w36,2019,w36,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,31.69,11.74,180.1,60.0,128.0
2019-w37,2019,w37,Anuradhapura,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,30.36,24.74,180.54,66.67,120.0
2019-w38,2019,w38,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.45,27.22,181.38,70.0,112.0
2019-w39,2019,w39,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.87,98.08,181.78,75.0,128.0
2019-w40,2019,w40,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.96,74.04,181.01,69.0,104.0
2019-w41,2019,w41,Anuradhapura,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,31.01,133.08,181.22,65.0,128.0
2019-w42,2019,w42,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.19,89.08,181.72,67.5,128.0
2019-w43,2019,w43,Anuradhapura,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,29.33,57.68,181.4,70.0,128.0
2019-w44,2019,w44,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.91,25.28,180.84,68.33,128.0
2019-w45,2019,w45,Anuradhapura,330,ASH PLANTAINS,2,LOW Country,Maha Season,104.0,30.94,17.66,180.47,75.0,148.0
2019-w46,2019,w46,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.77,29.38,179.7,80.0,148.0
2019-w47,2019,w47,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,29.57,39.66,180.67,73.33,132.0
2019-w48,2019,w48,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,29.25,109.68,181.06,66.67,132.0
2019-w49,2019,w49,Anuradhapura,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,28.7,31.6,181.15,70.0,140.0
2019-w50,2019,w50,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,28.82,31.76,181.18,80.0,156.0
2019-w51,2019,w51,Anuradhapura,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,29.13,53.18,181.19,80.0,152.0
2019-w52,2019,w52,Anuradhapura,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,27.94,0.0,181.48,80.0,160.0
2013-w1,2013,w1,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,115.0,27.14,179.23,127.07,63.6,168.0
2013-w2,2013,w2,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,115.0,24.68,3.7,126.35,70.1,168.0
2013-w3,2013,w3,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,115.0,25.77,52.23,126.74,94.0,206.0
2013-w4,2013,w4,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,115.0,25.09,16.37,126.88,92.0,163.75
2013-w5,2013,w5,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,115.0,27.34,14.23,126.31,77.1,163.75
2013-w6,2013,w6,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,115.0,27.22,80.6,126.36,51.0,163.75
2013-w7,2013,w7,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,115.0,28.46,27.83,126.9,39.25,115.0
2013-w8,2013,w8,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,120.14,26.22,0.27,127.43,43.8,130.0
2013-w9,2013,w9,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,27.78,43.07,127.38,65.0,172.0
2013-w10,2013,w10,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,29.95,32.0,126.5,65.3,168.0
2013-w11,2013,w11,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,29.39,25.13,126.47,58.88,140.0
2013-w12,2013,w12,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,30.04,50.47,126.83,47.5,184.0
2013-w13,2013,w13,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,31.39,5.67,126.5,46.8,110.0
2013-w35,2013,w35,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,28.86,27.63,132.99,16.2,64.0
2013-w36,2013,w36,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,26.11,33.83,132.75,16.1,76.0
2013-w37,2013,w37,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,26.64,25.9,132.24,16.2,76.0
2013-w38,2013,w38,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,28.03,4.93,132.14,15.3,76.0
2013-w39,2013,w39,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,27.76,3.6,131.84,17.4,76.0
2013-w40,2013,w40,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,27.64,8.9,131.22,16.9,64.0
2013-w41,2013,w41,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,28.33,44.17,131.06,16.8,56.0
2013-w42,2013,w42,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,27.07,87.67,130.88,18.4,68.0
2013-w43,2013,w43,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,28.73,31.43,130.81,16.95,56.0
2013-w44,2013,w44,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,28.31,28.6,131.07,18.15,68.0
2013-w45,2013,w45,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,28.1,26.87,131.12,21.6,64.0
2013-w46,2013,w46,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,27.73,51.77,131.13,24.7,64.0
2013-w47,2013,w47,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,28.26,81.33,131.18,34.6,76.0
2013-w48,2013,w48,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,26.48,89.97,131.06,36.5,108.0
2013-w49,2013,w49,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,27.28,19.6,130.82,36.6,92.0
2013-w50,2013,w50,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,26.09,35.47,130.8,33.1,92.0
2013-w51,2013,w51,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,25.44,18.8,130.73,31.4,108.0
2013-w52,2013,w52,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,24.89,3.63,130.75,35.3,108.0
2014-w1,2014,w1,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,26.11,38.9,130.73,34.8,116.0
2014-w2,2014,w2,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,121.0,26.41,79.63,130.7,36.6,120.0
2014-w3,2014,w3,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,25.78,4.33,130.77,35.0,120.0
2014-w4,2014,w4,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,24.95,10.73,130.71,30.67,120.0
2014-w5,2014,w5,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,25.65,4.93,130.71,34.15,112.0
2014-w6,2014,w6,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,24.26,0.0,130.74,32.52,112.0
2014-w7,2014,w7,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,28.36,5.77,130.85,32.12,100.0
2014-w8,2014,w8,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,27.91,9.6,131.0,23.6,112.0
2014-w9,2014,w9,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,28.69,6.77,130.69,22.3,92.0
2014-w10,2014,w10,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,27.39,4.2,130.59,18.73,68.0
2014-w11,2014,w11,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,28.12,12.1,130.61,24.12,88.0
2014-w12,2014,w12,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,29.93,3.3,130.66,26.1,88.0
2014-w13,2014,w13,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,30.04,1.43,130.7,31.4,88.0
2014-w35,2014,w35,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,121.0,27.71,23.0,130.23,76.4,92.0
2014-w36,2014,w36,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,121.0,27.39,25.37,130.22,33.7,92.0
2014-w37,2014,w37,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,120.14,27.34,11.03,130.25,38.2,92.0
2014-w38,2014,w38,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,118.0,29.32,33.2,130.31,38.2,92.0
2014-w39,2014,w39,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,118.0,29.38,100.7,130.43,35.7,92.0
2014-w40,2014,w40,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,118.0,28.5,53.33,130.37,34.4,96.0
2014-w41,2014,w41,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,118.0,28.86,34.13,130.53,32.9,108.0
2014-w42,2014,w42,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,118.0,28.68,168.5,130.71,39.5,136.0
2014-w43,2014,w43,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,118.0,29.01,80.27,130.86,46.1,128.0
2014-w44,2014,w44,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,118.0,27.18,83.63,130.86,46.1,128.0
2014-w45,2014,w45,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,118.0,28.42,38.1,130.91,80.7,166.0
2014-w46,2014,w46,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,118.0,27.7,54.03,131.01,84.1,208.0
2014-w47,2014,w47,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,118.0,26.99,201.33,131.1,96.7,216.0
2014-w48,2014,w48,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,118.0,27.04,47.6,131.13,97.7,224.0
2014-w49,2014,w49,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,111.0,27.81,65.33,131.16,100.2,224.0
2014-w50,2014,w50,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,111.0,28.02,65.6,131.2,130.5,224.0
2014-w51,2014,w51,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,111.0,26.28,443.7,131.22,129.12,224.0
2014-w52,2014,w52,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,111.0,25.91,89.67,131.23,117.0,260.0
2015-w1,2015,w1,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,111.0,27.64,4.1,131.41,123.0,308.0
2015-w2,2015,w2,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,111.0,24.54,0.3,131.51,123.0,370.0
2015-w3,2015,w3,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,108.71,26.42,0.4,131.67,176.67,386.67
2015-w4,2015,w4,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.68,18.5,132.05,150.5,300.0
2015-w5,2015,w5,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,95.0,26.36,30.7,132.38,81.8,300.0
2015-w6,2015,w6,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.14,29.23,132.96,50.2,220.0
2015-w7,2015,w7,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,25.19,7.27,133.01,46.3,193.33
2015-w8,2015,w8,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.15,44.07,132.94,46.6,193.33
2015-w9,2015,w9,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,28.73,28.97,133.17,42.6,148.0
2015-w10,2015,w10,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.87,6.13,133.22,42.2,148.0
2015-w11,2015,w11,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.52,31.67,133.09,37.0,108.0
2015-w12,2015,w12,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.15,2.33,132.95,38.8,108.0
2015-w13,2015,w13,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.95,67.03,133.03,29.6,92.0
2015-w35,2015,w35,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,29.34,17.87,134.53,22.7,68.0
2015-w36,2015,w36,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.07,42.37,138.11,18.2,60.0
2015-w37,2015,w37,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.89,12.93,139.68,20.3,68.0
2015-w38,2015,w38,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,29.18,34.43,140.78,21.5,68.0
2015-w39,2015,w39,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,28.86,40.97,141.06,21.1,92.0
2015-w40,2015,w40,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.19,17.97,140.99,22.4,60.0
2015-w41,2015,w41,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.71,106.33,140.51,25.5,68.0
2015-w42,2015,w42,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,30.19,145.07,140.8,27.82,68.0
2015-w43,2015,w43,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.97,317.2,141.13,35.2,92.0
2015-w44,2015,w44,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.93,154.83,141.18,45.6,160.0
2015-w45,2015,w45,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,28.54,68.33,141.75,58.5,120.0
2015-w46,2015,w46,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.35,151.67,142.19,78.5,188.0
2015-w47,2015,w47,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,28.76,34.47,142.76,78.5,220.0
2015-w48,2015,w48,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.09,69.47,142.88,100.0,220.0
2015-w49,2015,w49,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.62,79.67,143.0,116.5,220.0
2015-w50,2015,w50,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.78,60.27,143.48,119.5,244.0
2015-w51,2015,w51,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.29,25.43,143.51,146.0,268.0
2015-w52,2015,w52,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.12,27.17,143.79,146.0,400.0
2016-w1,2016,w1,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.46,25.17,143.71,181.0,384.0
2016-w2,2016,w2,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.34,1.13,143.92,142.62,384.0
2016-w3,2016,w3,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,26.96,0.07,144.08,167.62,308.0
2016-w4,2016,w4,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.83,14.2,144.08,115.0,384.0
2016-w5,2016,w5,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,25.53,0.0,143.95,68.0,212.0
2016-w6,2016,w6,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.83,2.97,144.19,70.6,200.0
2016-w7,2016,w7,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.89,15.47,144.04,62.9,120.0
2016-w8,2016,w8,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,29.06,6.8,144.71,46.0,108.0
2016-w9,2016,w9,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.09,8.7,144.79,44.2,108.0
2016-w10,2016,w10,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,30.56,5.47,144.79,43.6,108.0
2016-w11,2016,w11,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,31.67,1.63,145.53,48.7,152.0
2016-w12,2016,w12,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,31.47,0.43,147.29,55.6,108.0
2016-w13,2016,w13,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,31.14,27.33,145.65,58.7,108.0
2016-w35,2016,w35,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.17,11.97,145.39,28.1,72.0
2016-w36,2016,w36,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.18,5.57,145.16,27.4,72.0
2016-w37,2016,w37,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.58,5.93,145.65,32.8,88.0
2016-w38,2016,w38,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.9,12.97,146.21,32.3,72.0
2016-w39,2016,w39,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.79,4.93,146.39,29.0,72.0
2016-w40,2016,w40,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.08,4.13,146.72,29.4,92.0
2016-w41,2016,w41,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.84,1.5,146.77,31.9,96.0
2016-w42,2016,w42,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,29.55,29.73,147.28,35.6,108.0
2016-w43,2016,w43,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.07,13.5,147.83,35.3,92.0
2016-w44,2016,w44,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,28.95,71.8,147.76,31.7,92.0
2016-w45,2016,w45,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.33,24.03,147.64,30.5,92.0
2016-w46,2016,w46,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,28.93,48.43,148.02,27.5,92.0
2016-w47,2016,w47,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.1,94.5,148.31,27.6,116.0
2016-w48,2016,w48,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.25,7.87,148.33,37.5,92.0
2016-w49,2016,w49,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.77,8.7,148.61,46.8,128.0
2016-w50,2016,w50,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,95.0,27.07,4.7,149.36,42.1,128.0
2016-w51,2016,w51,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.69,30.27,149.54,39.5,128.0
2016-w52,2016,w52,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,25.88,17.67,149.6,38.3,120.0
2017-w1,2017,w1,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,24.07,0.0,149.87,34.4,128.0
2017-w2,2017,w2,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,24.13,0.83,149.91,33.8,120.0
2017-w3,2017,w3,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.29,56.47,150.04,30.4,120.0
2017-w4,2017,w4,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.31,33.87,150.14,33.4,112.0
2017-w5,2017,w5,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,24.85,0.07,150.42,22.6,116.0
2017-w6,2017,w6,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,25.83,3.4,150.32,28.0,116.0
2017-w7,2017,w7,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.33,8.17,151.52,27.3,96.0
2017-w8,2017,w8,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.11,29.03,151.72,33.2,120.0
2017-w9,2017,w9,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.52,43.43,151.18,35.9,112.0
2017-w10,2017,w10,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,29.12,50.17,151.46,36.6,104.0
2017-w11,2017,w11,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.09,2.17,151.98,36.3,88.0
2017-w12,2017,w12,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.3,10.83,151.73,36.8,100.0
2017-w13,2017,w13,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,30.67,30.63,151.72,50.5,108.0
2017-w35,2017,w35,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,95.0,28.38,64.0,152.56,31.3,72.0
2017-w36,2017,w36,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.71,61.1,152.8,33.1,72.0
2017-w37,2017,w37,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.85,14.77,152.85,35.8,80.0
2017-w38,2017,w38,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.04,15.87,152.91,37.6,78.0
2017-w39,2017,w39,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.85,11.5,153.13,45.0,76.0
2017-w40,2017,w40,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.04,21.5,153.35,52.4,88.0
2017-w41,2017,w41,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,26.57,71.33,153.64,57.2,108.0
2017-w42,2017,w42,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.38,52.5,153.64,59.4,128.0
2017-w43,2017,w43,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.0,91.43,153.54,52.9,144.0
2017-w44,2017,w44,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.84,67.33,153.48,52.0,112.0
2017-w45,2017,w45,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.77,20.87,153.59,53.05,116.0
2017-w46,2017,w46,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.36,17.23,153.64,48.9,140.0
2017-w47,2017,w47,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.57,154.17,153.66,89.2,168.0
2017-w48,2017,w48,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,95.0,27.11,36.93,153.44,96.2,140.0
2017-w49,2017,w49,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.83,22.93,153.09,112.0,224.0
2017-w50,2017,w50,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,26.15,5.07,153.04,118.5,224.0
2017-w51,2017,w51,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,25.7,9.6,152.81,131.0,216.0
2017-w52,2017,w52,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,25.64,0.23,153.46,129.5,224.0
2018-w1,2018,w1,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,24.58,4.17,153.6,130.5,216.0
2018-w2,2018,w2,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,25.19,12.8,153.87,108.2,216.0
2018-w3,2018,w3,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,25.22,0.27,153.86,82.6,176.0
2018-w4,2018,w4,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,26.02,6.07,153.76,58.4,176.0
2018-w5,2018,w5,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,26.56,9.53,154.26,43.8,120.0
2018-w6,2018,w6,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.31,5.7,154.58,42.8,112.0
2018-w7,2018,w7,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,25.69,0.47,155.2,38.3,108.0
2018-w8,2018,w8,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,95.0,27.39,20.47,154.97,29.7,96.0
2018-w9,2018,w9,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,28.67,13.9,155.06,28.5,88.0
2018-w10,2018,w10,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,27.67,26.67,155.6,22.7,72.0
2018-w11,2018,w11,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.8,77.57,156.0,22.0,72.0
2018-w12,2018,w12,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,95.0,29.41,14.47,155.92,17.4,72.0
2018-w13,2018,w13,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,95.0,30.07,20.13,155.58,20.7,72.0
2018-w35,2018,w35,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,109.0,26.48,3.5,161.68,48.8,108.0
2018-w36,2018,w36,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,115.0,27.92,11.23,162.3,50.4,92.0
2018-w37,2018,w37,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,123.0,27.24,34.3,165.43,45.8,112.0
2018-w38,2018,w38,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,123.0,28.31,57.3,168.72,43.8,104.0
2018-w39,2018,w39,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,123.0,29.02,211.47,169.41,41.2,108.0
2018-w40,2018,w40,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,123.0,28.39,155.83,170.55,38.7,112.0
2018-w41,2018,w41,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,123.0,27.91,43.73,170.4,36.8,108.0
2018-w42,2018,w42,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,123.0,28.11,120.6,172.3,39.4,108.0
2018-w43,2018,w43,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,123.0,27.76,134.03,172.42,50.1,140.0
2018-w44,2018,w44,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,116.0,27.8,206.0,172.22,91.5,152.0
2018-w45,2018,w45,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,116.0,26.94,7.1,174.46,86.4,180.0
2018-w46,2018,w46,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,116.0,28.24,101.53,177.07,95.0,196.0
2018-w47,2018,w47,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,116.0,27.79,57.93,179.85,110.5,216.0
2018-w48,2018,w48,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,107.43,27.16,64.0,179.23,143.38,220.0
2018-w49,2018,w49,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,106.0,26.43,5.5,179.02,135.0,216.0
2018-w50,2018,w50,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,106.0,26.32,8.17,180.1,136.5,256.0
2018-w51,2018,w51,Anuradhapura,305,BEETROOT,2,UP Country,Maha Season,101.71,27.47,47.83,181.53,130.62,216.0
2018-w52,2018,w52,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,101.0,25.05,1.33,182.94,126.62,220.0
2019-w1,2019,w1,Anuradhapura,305,BEETROOT,0,UP Country,Maha Season,101.0,24.9,1.4,182.51,86.5,216.0
2019-w2,2019,w2,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,99.0,25.78,35.7,182.04,76.84,180.0
2019-w3,2019,w3,Anuradhapura,305,BEETROOT,1,UP Country,Maha Season,99.0,25.35,1.33,181.83,67.88,176.0
